TABLE_NAME	COLUMN_NAME	COLUMN_TYPE	IS_NULLABLE	COLUMN_DEFAULT	COLUMN_COMMENT
COMTNONLINEPOLLIEM	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNONLINEPOLLIEM	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNONLINEPOLLIEM	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNONLINEPOLLIEM	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNONLINEPOLLIEM	POLL_IEM_ID	char(20)	NO	NULL	POLL항목ID
COMTNONLINEPOLLIEM	POLL_ID	char(20)	NO	NULL	POLLID
COMTNONLINEPOLLMANAGE	POLL_ID	char(20)	NO	NULL	POLLID
COMTNONLINEPOLLMANAGE	POLL_NM	varchar(255)	YES	NULL	POLL명
COMTNONLINEPOLLMANAGE	POLL_BGNDE	char(10)	YES	NULL	POLL시작일
COMTNONLINEPOLLMANAGE	POLL_ENDDE	char(10)	YES	NULL	POLL종료일
COMTNONLINEPOLLMANAGE	POLL_KND	char(3)	YES	NULL	POLL종류
COMTNONLINEPOLLMANAGE	POLL_DSUSE_ENNC	char(1)	YES	NULL	POLL폐기유무
COMTNONLINEPOLLMANAGE	POLL_ATMC_DSUSE_ENNC	char(1)	YES	NULL	POLL자동폐기유무
COMTNONLINEPOLLMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNONLINEPOLLMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNONLINEPOLLMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNONLINEPOLLMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNONLINEPOLLRESULT	POLL_RESULT_ID	char(20)	NO		POLL결과ID
COMTNONLINEPOLLRESULT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNONLINEPOLLRESULT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNONLINEPOLLRESULT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNONLINEPOLLRESULT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNONLINEPOLLRESULT	POLL_IEM_ID	char(20)	NO	NULL	POLL항목ID
COMTNONLINEPOLLRESULT	POLL_ID	char(20)	NO	NULL	POLLID
COMTNORGNZTINFO	ORGNZT_ID	char(20)	NO		조직ID
COMTNORGNZTINFO	ORGNZT_NM	varchar(20)	NO	NULL	조직명
COMTNORGNZTINFO	ORGNZT_DC	varchar(100)	YES	NULL	조직설명
COMTNPOPUPMANAGE	POPUP_ID	varchar(20)	NO		팝업ID
COMTNPOPUPMANAGE	POPUP_SJ_NM	varchar(1024)	YES	NULL	팝업제목명
COMTNPOPUPMANAGE	FILE_URL	varchar(1024)	YES	NULL	파일URL
COMTNPOPUPMANAGE	POPUP_WIDTH_LC	varchar(20)	YES	NULL	팝업가로위치
COMTNPOPUPMANAGE	POPUP_WIDTH_SIZE	decimal(10,0)	YES	NULL	팝업가로사이즈
COMTNPOPUPMANAGE	NTCE_BGNDE	char(20)	YES	NULL	게시시작일
COMTNPOPUPMANAGE	NTCE_ENDDE	char(20)	YES	NULL	게시종료일
COMTNPOPUPMANAGE	STOPVEW_SETUP_AT	char(1)	YES	NULL	그만보기설정여부
COMTNPOPUPMANAGE	NTCE_AT	char(1)	YES	NULL	게시여부
COMTNPOPUPMANAGE	POPUP_VRTICL_LC	varchar(20)	YES	NULL	팝업세로위치
COMTNPOPUPMANAGE	POPUP_VRTICL_SIZE	decimal(10,0)	YES	NULL	팝업세로사이즈
COMTNPOPUPMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNPOPUPMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNPOPUPMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNPOPUPMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNPRIVACYLOG	REQUST_ID	varchar(20)	NO	NULL	요청 ID
COMTNPRIVACYLOG	INQIRE_DT	datetime	NO	NULL	조회일시
COMTNPRIVACYLOG	SRVC_NM	varchar(500)	YES	NULL	서비스 명
COMTNPRIVACYLOG	INQIRE_INFO	varchar(100)	YES	NULL	조회 정보 명
COMTNPRIVACYLOG	RQESTER_ID	varchar(20)	YES	NULL	요청자아이디
COMTNPRIVACYLOG	RQESTER_IP	varchar(23)	YES	NULL	요청아이피
COMTNPROCESSMON	PROCS_ID	char(20)	NO	NULL	프로세스ID
COMTNPROCESSMON	PROCS_NM	varchar(60)	YES	NULL	프로세스명
COMTNPROCESSMON	PROCS_STTUS	varchar(3)	YES	NULL	프로세스상태
COMTNPROCESSMON	CREAT_DT	datetime	YES	NULL	생성일시
COMTNPROCESSMON	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTNPROCESSMON	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTNPROCESSMON	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNPROCESSMON	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNPROCESSMON	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNPROCESSMON	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNPROCESSMONLOGINFO	PROCS_ID	char(20)	NO	NULL	프로세스ID
COMTNPROCESSMONLOGINFO	PROCS_NM	varchar(60)	YES	NULL	프로세스명
COMTNPROCESSMONLOGINFO	PROCS_STTUS	varchar(3)	YES	NULL	프로세스상태
COMTNPROCESSMONLOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTNPROCESSMONLOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTNPROCESSMONLOGINFO	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTNPROCESSMONLOGINFO	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTNPROCESSMONLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNPROCESSMONLOGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNPROCESSMONLOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNPROCESSMONLOGINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNPROCESSMONLOGINFO	LOG_ID	char(20)	NO		로그ID
COMTNPROGRMLIST	PROGRM_FILE_NM	varchar(60)	NO		프로그램파일명
COMTNPROGRMLIST	PROGRM_STRE_PATH	varchar(100)	NO	NULL	프로그램저장경로
COMTNPROGRMLIST	PROGRM_KOREAN_NM	varchar(60)	YES	NULL	프로그램한글명
COMTNPROGRMLIST	PROGRM_DC	varchar(200)	YES	NULL	프로그램설명
COMTNPROGRMLIST	URL	varchar(100)	NO	NULL	URL
COMTNPROXYINFO	PROXY_ID	char(20)	NO	NULL	프록시ID
COMTNPROXYINFO	PROXY_NM	varchar(60)	YES	NULL	프록시명
COMTNPROXYINFO	PROXY_IP	varchar(23)	YES	NULL	프록시IP
COMTNPROXYINFO	PROXY_PORT	varchar(10)	YES	NULL	프록시포트
COMTNPROXYINFO	TRGET_SVC_NM	varchar(255)	YES	NULL	대상서비스명
COMTNPROXYINFO	SVC_DC	varchar(2000)	YES	NULL	서비스설명
COMTNPROXYINFO	SVC_IP	varchar(23)	YES	NULL	서비스IP
COMTNPROXYINFO	SVC_PORT	varchar(10)	YES	NULL	서비스포트
COMTNPROXYINFO	SVC_STTUS	char(2)	YES	NULL	서비스상태
COMTNPROXYINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNPROXYINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNPROXYINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNPROXYINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNPROXYLOGINFO	PROXY_ID	char(20)	NO	NULL	프록시ID
COMTNPROXYLOGINFO	CLNT_IP	varchar(23)	YES	NULL	클라이언트IP
COMTNPROXYLOGINFO	CLNT_PORT	varchar(10)	YES	NULL	클라이언트포트
COMTNPROXYLOGINFO	CONECT_TIME	datetime	YES	NULL	접속시간
COMTNPROXYLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNPROXYLOGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNPROXYLOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNPROXYLOGINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNPROXYLOGINFO	LOG_ID	char(20)	NO		로그ID
COMTNQAINFO	QA_ID	char(20)	NO	NULL	QAID
COMTNQAINFO	QESTN_SJ	varchar(255)	YES	NULL	질문제목
COMTNQAINFO	QESTN_CN	varchar(2500)	YES	NULL	질문내용
COMTNQAINFO	WRITNG_DE	char(20)	YES	NULL	작성일
COMTNQAINFO	RDCNT	decimal(10,0)	YES	NULL	조회수
COMTNQAINFO	EMAIL_ADRES	varchar(50)	YES	NULL	이메일주소
COMTNQAINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQAINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQAINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQAINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQAINFO	QNA_PROCESS_STTUS_CODE	char(1)	YES	NULL	질의응답처리상태코드
COMTNQAINFO	WRTER_NM	varchar(20)	YES	NULL	작성자명
COMTNQAINFO	ANSWER_CN	varchar(2500)	YES	NULL	답변내용
COMTNQAINFO	WRITNG_PASSWORD	varchar(20)	YES	NULL	작성비밀번호
COMTNQAINFO	ANSWER_DE	char(20)	YES	NULL	답변일자
COMTNQAINFO	EMAIL_ANSWER_AT	char(1)	YES	NULL	메일답변여부
COMTNQAINFO	AREA_NO	varchar(4)	YES	NULL	지역번호
COMTNQAINFO	MIDDLE_TELNO	varchar(4)	YES	NULL	중간전화번호
COMTNQAINFO	END_TELNO	varchar(4)	YES	NULL	끝전화번호
COMTNQESTNRINFO	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQESTNRINFO	QESTNR_ID	char(20)	NO	NULL	설문지ID
COMTNQESTNRINFO	QUSTNR_SJ	varchar(255)	YES	NULL	설문제목
COMTNQESTNRINFO	QUSTNR_PURPS	varchar(1000)	YES	NULL	설문목적
COMTNQESTNRINFO	QUSTNR_WRITNG_GUIDANCE_CN	varchar(2000)	YES	NULL	설문작성안내내용
COMTNQESTNRINFO	QUSTNR_TRGET	varchar(1000)	YES	NULL	설문대상
COMTNQESTNRINFO	QUSTNR_BGNDE	char(20)	YES	NULL	설문시작일
COMTNQESTNRINFO	QUSTNR_ENDDE	char(20)	YES	NULL	설문종료일
COMTNQESTNRINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQESTNRINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQESTNRINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQESTNRINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQUSTNRIEM	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQUSTNRIEM	QESTNR_ID	char(20)	NO	NULL	설문지ID
COMTNQUSTNRIEM	QUSTNR_QESITM_ID	char(20)	NO	NULL	설문문항ID
COMTNQUSTNRIEM	QUSTNR_IEM_ID	varchar(20)	NO	NULL	설문항목ID
COMTNQUSTNRIEM	IEM_SN	decimal(5,0)	YES	NULL	항목순번
COMTNQUSTNRIEM	IEM_CN	varchar(1000)	YES	NULL	항목내용
COMTNQUSTNRIEM	ETC_ANSWER_AT	char(1)	YES	NULL	기타답변여부
COMTNQUSTNRIEM	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQUSTNRIEM	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQUSTNRIEM	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQUSTNRIEM	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQUSTNRQESITM	QESTNR_ID	char(20)	NO	NULL	설문지ID
COMTNQUSTNRQESITM	QUSTNR_QESITM_ID	char(20)	NO	NULL	설문문항ID
COMTNQUSTNRQESITM	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQUSTNRQESITM	QESTN_SN	decimal(10,0)	YES	NULL	질문순번
COMTNQUSTNRQESITM	QESTN_TY_CODE	char(1)	YES	NULL	질문유형코드
COMTNQUSTNRQESITM	QESTN_CN	varchar(2500)	YES	NULL	질문내용
COMTNQUSTNRQESITM	MXMM_CHOISE_CO	decimal(5,0)	YES	NULL	최대선택개수
COMTNQUSTNRQESITM	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNQUSTNRQESITM	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNQUSTNRQESITM	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNQUSTNRQESITM	LAST_UPDUSR_ID	varchar(20)	NO	NULL	최종수정자ID
COMTNQUSTNRRESPONDINFO	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQUSTNRRESPONDINFO	QESTNR_ID	char(20)	NO	NULL	설문지ID
COMTNQUSTNRRESPONDINFO	QUSTNR_RESPOND_ID	char(20)	NO	NULL	설문응답자ID
COMTNQUSTNRRESPONDINFO	SEXDSTN_CODE	char(1)	YES	NULL	성별코드
COMTNQUSTNRRESPONDINFO	OCCP_TY_CODE	char(1)	YES	NULL	직업유형코드
COMTNQUSTNRRESPONDINFO	RESPOND_NM	varchar(50)	YES	NULL	응답자명
COMTNQUSTNRRESPONDINFO	BRTHDY	char(20)	YES	NULL	생일
COMTNQUSTNRRESPONDINFO	AREA_NO	varchar(4)	YES	NULL	지역번호
COMTNQUSTNRRESPONDINFO	MIDDLE_TELNO	varchar(4)	YES	NULL	중간전화번호
COMTNQUSTNRRESPONDINFO	END_TELNO	varchar(4)	YES	NULL	끝전화번호
COMTNQUSTNRRESPONDINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQUSTNRRESPONDINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQUSTNRRESPONDINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQUSTNRRESPONDINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQUSTNRRSPNSRESULT	QUSTNR_RSPNS_RESULT_ID	char(20)	NO	NULL	설문응답결과ID
COMTNQUSTNRRSPNSRESULT	QESTNR_ID	char(20)	NO	NULL	설문지ID
COMTNQUSTNRRSPNSRESULT	QUSTNR_QESITM_ID	char(20)	NO	NULL	설문문항ID
COMTNQUSTNRRSPNSRESULT	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQUSTNRRSPNSRESULT	RESPOND_ANSWER_CN	varchar(1000)	YES	NULL	응답자답변내용
COMTNQUSTNRRSPNSRESULT	ETC_ANSWER_CN	varchar(1000)	YES	NULL	기타답변내용
COMTNQUSTNRRSPNSRESULT	RESPOND_NM	varchar(50)	YES	NULL	응답자명
COMTNQUSTNRRSPNSRESULT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQUSTNRRSPNSRESULT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQUSTNRRSPNSRESULT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQUSTNRRSPNSRESULT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQUSTNRRSPNSRESULT	QUSTNR_IEM_ID	varchar(20)	YES	NULL	설문항목ID
COMTNQUSTNRTMPLAT	QUSTNR_TMPLAT_ID	char(20)	NO	NULL	설문템플릿ID
COMTNQUSTNRTMPLAT	QUSTNR_TMPLAT_TY	varchar(100)	YES	NULL	설문템플릿유형
COMTNQUSTNRTMPLAT	QUSTNR_TMPLAT_DC	varchar(2000)	YES	NULL	설문템플릿설명
COMTNQUSTNRTMPLAT	QUSTNR_TMPLAT_PATH_NM	varchar(100)	YES	NULL	설문템플릿경로명
COMTNQUSTNRTMPLAT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNQUSTNRTMPLAT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNQUSTNRTMPLAT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNQUSTNRTMPLAT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNQUSTNRTMPLAT	QUSTNR_TMPLAT_IMAGE_INFO	blob	YES	NULL	설문템플릿이미지정보
COMTNRECENTSRCHWRD	SRCHWRD_MANAGE_ID	char(20)	NO	NULL	검색어관리ID
COMTNRECENTSRCHWRD	RECENT_SRCHWRD_ID	char(20)	NO	NULL	최근검색어ID
COMTNRECENTSRCHWRD	RECENT_SRCHWRD_NM	varchar(255)	YES	NULL	최근검색어명
COMTNRECENTSRCHWRD	RECENT_SRCHWRD_CO	decimal(20,0)	YES	NULL	최근검색어개수
COMTNRECENTSRCHWRD	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRECENTSRCHWRD	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRECENTSRCHWRD	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNRECENTSRCHWRD	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNRECENTSRCHWRDMANAGE	SRCHWRD_MANAGE_ID	char(20)	NO		검색어관리ID
COMTNRECENTSRCHWRDMANAGE	SRCHWRD_MANAGE_NM	varchar(255)	YES	NULL	검색어관리명
COMTNRECENTSRCHWRDMANAGE	SRCHWRD_CONECT_URL	varchar(255)	YES	NULL	검색어접속URL
COMTNRECENTSRCHWRDMANAGE	USER_SEARCH_AT	char(1)	YES	NULL	사용자검색여부
COMTNRECENTSRCHWRDMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRECENTSRCHWRDMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRECENTSRCHWRDMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNRECENTSRCHWRDMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNRECOMENDSITEINFO	RECOMEND_SITE_ID	char(20)	NO	NULL	추천사이트ID
COMTNRECOMENDSITEINFO	RECOMEND_SITE_NM	varchar(100)	YES	NULL	추천사이트명
COMTNRECOMENDSITEINFO	RECOMEND_SITE_URL	varchar(255)	YES	NULL	추천사이트URL
COMTNRECOMENDSITEINFO	RECOMEND_SITE_DC	varchar(1000)	YES	NULL	추천사이트설명
COMTNRECOMENDSITEINFO	RECOMEND_RESN_CN	varchar(1000)	YES	NULL	추천사유내용
COMTNRECOMENDSITEINFO	RECOMEND_CONFM_AT	char(1)	YES	NULL	추천승인여부
COMTNRECOMENDSITEINFO	CONFM_DE	char(20)	YES	NULL	승인일
COMTNRECOMENDSITEINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRECOMENDSITEINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRECOMENDSITEINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNRECOMENDSITEINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNREPRTSTATS	REPRT_ID	char(6)	NO		보고서ID
COMTNREPRTSTATS	REPRT_NM	varchar(20)	NO	NULL	보고서명
COMTNREPRTSTATS	REPRT_STTUS	char(2)	NO	NULL	보고서상태
COMTNREPRTSTATS	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNREPRTSTATS	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNREPRTSTATS	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNREPRTSTATS	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNREPRTSTATS	REPRT_TY	char(2)	YES	NULL	보고서유형
COMTNRESTDE	RESTDE_NO	decimal(6,0)	NO	NULL	휴일번호
COMTNRESTDE	RESTDE	char(8)	YES	NULL	휴일
COMTNRESTDE	RESTDE_NM	varchar(60)	YES	NULL	휴일명
COMTNRESTDE	RESTDE_DC	varchar(200)	YES	NULL	휴일설명
COMTNRESTDE	RESTDE_SE_CODE	varchar(2)	YES	NULL	휴일구분코드
COMTNRESTDE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRESTDE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRESTDE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNRESTDE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNROLEINFO	ROLE_CODE	varchar(50)	NO		롤코드
COMTNROLEINFO	ROLE_NM	varchar(60)	NO	NULL	롤명
COMTNROLEINFO	ROLE_PTTRN	varchar(300)	YES	NULL	롤패턴
COMTNROLEINFO	ROLE_DC	varchar(200)	YES	NULL	롤설명
COMTNROLEINFO	ROLE_TY	varchar(80)	YES	NULL	롤유형
COMTNROLEINFO	ROLE_SORT	varchar(10)	YES	NULL	롤정렬
COMTNROLEINFO	ROLE_CREAT_DE	char(20)	NO	NULL	롤생성일
COMTNROLES_HIERARCHY	PARNTS_ROLE	varchar(30)	NO	NULL	부모롤
COMTNROLES_HIERARCHY	CHLDRN_ROLE	varchar(30)	NO	NULL	자식롤
COMTNROUGHMAP	ROUGHMAP_ID	varchar(75)	NO	NULL	약도 ID
COMTNROUGHMAP	ROUGHMAPSJ	varchar(75)	NO	NULL	약도 제목
COMTNROUGHMAP	ROUGHMAPADDRESS	varchar(200)	YES	NULL	약도상세주소
COMTNROUGHMAP	LA	varchar(48)	YES	NULL	지도 위도
COMTNROUGHMAP	LO	varchar(48)	YES	NULL	지도 경도
COMTNROUGHMAP	MARKERLA	varchar(48)	YES	NULL	마커 위도
COMTNROUGHMAP	MARKERLO	varchar(48)	YES	NULL	마커 경도
COMTNROUGHMAP	INFOWINDOW	varchar(20)	YES	NULL	안내창 도움말
COMTNROUGHMAP	ZOOMLEVEL	varchar(10)	YES	NULL	지도 확대수준
COMTNROUGHMAP	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNROUGHMAP	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNROUGHMAP	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNROUGHMAP	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNRSS	RSS_ID	char(20)	NO	NULL	RSSID
COMTNRSS	TRGET_SVC_NM	varchar(255)	NO	NULL	대상서비스명
COMTNRSS	TRGET_SVC_TABLE	varchar(255)	NO	NULL	대상서비스테이블
COMTNRSS	TRGET_SVC_LIST_CO	decimal(5,0)	NO	NULL	대상서비스목록개수
COMTNRSS	HDER_TITLE	varchar(255)	NO	NULL	헤더TITLE
COMTNRSS	HDER_LINK	varchar(255)	NO	NULL	헤더링크
COMTNRSS	HDER_DC	varchar(4000)	NO	NULL	헤더설명
COMTNRSS	HDER_TAG	varchar(255)	YES	NULL	헤더태그
COMTNRSS	HDER_ETC	varchar(250)	YES	NULL	헤더기타
COMTNRSS	BDT_TITLE	varchar(255)	YES	NULL	본문TITLE
COMTNRSS	BDT_LINK	varchar(255)	YES	NULL	본문링크
COMTNRSS	BDT_DC	varchar(4000)	YES	NULL	본문설명
COMTNRSS	BDT_TAG	varchar(255)	YES	NULL	본문태그
COMTNRSS	BDT_ETC_TAG	varchar(255)	YES	NULL	본문기타태그
COMTNRSS	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRSS	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRSS	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNRSS	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNRWARDMANAGE	RWARD_ID	char(20)	NO	NULL	포상ID
COMTNRWARDMANAGE	RWARDWNR_ID	varchar(20)	NO	NULL	포상자ID
COMTNRWARDMANAGE	RWARD_CODE	char(2)	NO	NULL	포상코드
COMTNRWARDMANAGE	RWARD_DE	char(20)	NO	NULL	포상일
COMTNRWARDMANAGE	RWARD_NM	varchar(255)	NO	NULL	포상명
COMTNRWARDMANAGE	PBLEN_CN	varchar(1000)	YES	NULL	공적내용
COMTNRWARDMANAGE	SANCTNER_ID	varchar(20)	NO	NULL	결재자ID
COMTNRWARDMANAGE	CONFM_AT	char(1)	YES	NULL	승인여부
COMTNRWARDMANAGE	SANCTN_DT	datetime	YES	NULL	결재일시
COMTNRWARDMANAGE	RETURN_RESN	varchar(1000)	YES	NULL	반환사유
COMTNRWARDMANAGE	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNRWARDMANAGE	INFRML_SANCTN_ID	char(20)	YES	NULL	약식결재ID
COMTNRWARDMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNRWARDMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNRWARDMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNRWARDMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSCHDULINFO	SCHDUL_ID	char(20)	NO	NULL	일정ID
COMTNSCHDULINFO	SCHDUL_SE	char(1)	YES	NULL	일정구분
COMTNSCHDULINFO	SCHDUL_DEPT_ID	varchar(20)	YES	NULL	일정부서ID
COMTNSCHDULINFO	SCHDUL_KND_CODE	char(1)	YES	NULL	일정종류코드
COMTNSCHDULINFO	SCHDUL_BGNDE	char(20)	YES	NULL	일정시작일
COMTNSCHDULINFO	SCHDUL_ENDDE	char(20)	YES	NULL	일정종료일
COMTNSCHDULINFO	SCHDUL_NM	varchar(255)	YES	NULL	일정명
COMTNSCHDULINFO	SCHDUL_CN	varchar(2500)	YES	NULL	일정내용
COMTNSCHDULINFO	SCHDUL_PLACE	varchar(255)	YES	NULL	일정장소
COMTNSCHDULINFO	SCHDUL_IPCR_CODE	char(1)	YES	NULL	일정중요도코드
COMTNSCHDULINFO	SCHDUL_CHARGER_ID	varchar(20)	YES	NULL	일정담당자ID
COMTNSCHDULINFO	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNSCHDULINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNSCHDULINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNSCHDULINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNSCHDULINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNSCHDULINFO	REPTIT_SE_CODE	char(1)	YES	NULL	반복구분코드
